강서B,까사지오 ,강서구 등촌동 634,,AEBLT18-46, J11836,,,,
강서B,하바나빌딩,강서구 내발산동 6442,,AETLT-50,J10960,보드,,,
강서B,스타병원,강서구 내발산동 678-7,,AEBMT-30,J11269,보드,,,
강서B,SM파크뷰,강서구 내발산동678-30,,AANC2-18,J11622,분리발주,,,
강서B,호서빌딩,강서구 염창동 264-6,,AANT3-14,J10126,,,,
강서B,어반 한빛뉴스토리,강서구 염창동 266-12,,AEBLT-44*2,J11217,보드,,,
강서B,맥시하우스,강서구 염창동 241-11,,AEBMT-38,J11425,보드/화면-1425/보수-8864,,,
강서B,염창동 투웨니퍼스트,강서구 염창동 262,,AETLT-32*2,J11514,보드,,,
강서B,한강 투웨니퍼스트,강서구 염창동 261,,AEBLT18-44*2, J11889,,,,
강서B,대한항공,강서구 방화동 500-3,,APZ2-51,M13111,,,,
강서B,하이 골드빌,강서구 방화동 612-202,,AANCT3-23,J11556,(분리발주.엔텍 비번0),,,
강서B,가양동 글로벌퍼스트,강서구 가양동 448-11,,AETLT-38,J11297J1/J2,자동인식/싸이먼,,,
강서B,마곡보타닉투웨니퍼스트,강서구 가양동 257-1,,AETLT-50,J11651,,,,
강서B,베스트카운티,강서구 가양동 115-6,,ACT-76,J11616,분리발주/RF카드사용,,,
강서B,마곡 크리스아크 오피스텔,강서구 가양동 250-1,,AETLT18-38, J11733,,,,
강서B,선유도더블뷰투웨니퍼스트,영등포구 양평동 6가 94,,AETLT- 58,J11644,,,,
강서B,케이엠캐슬타운,영등포구 선유서로 26길 28,,,,결로 매우 심함,,동양기전,자사프로그램
강서B,보눔 하우스,강서구 화곡동 401-1,,AANC2-22,J11713,분리,자사,,
강서B,경동엠파이어,강서구 화곡동 1111-3,,AETLT18-64,J10401,E-650/싸이먼,자사,,
강서B,하나빌딩(교동짬뽕),강서구 화곡동1117-15,,AAN4-12,오티스,,자사,,
강서B,아줄리움 오피스텔,강서구 화곡동918-1,,AEBMT18-20,동양기전설치,,자사,,
강서B,해양빌딩,강서구 화곡동 901-16,,AETLT-34,,E-650,자사,,
강서B,화곡 동양 하우징,강서구 화곡동 899-4,,AANCT4-26,,비번-0312,자사,,
강서B,화곡동 파크아리온,강서구 화곡동 367-1,,AEBLT18-42,,태성/RV호출,자사,,
강서B,도레미 빌딩,강서구 염창동 260-15,,AETM-50,M13256,리모델링,자사,,
강서B,현진 파크뷰,강서구 염창동 252,,AETLT18-46,동양기전설치,에이스(RV12대),자사,,
강서B,월드에어파크뷰,강서구 등촌동 632-7,,AETLT-28,동양기전설치,에이스(무상),자사,,
강서B,등촌 동양하우징,강서구 등촌동 566-28,,ACTT3-59,,분리발주,자사,,
강서B,등촌투웨니퍼스트2차,강서구 등촌동 633-17,,AETLT18-34*2,,,자사,,
강서B,서강빌딩(석영),강서구 등촌2동 560-6,,AETLT18-18,,,자사,,
강서B,지엔 푸드(구.웰튼병원),강서구 내발산동 677,,AANT2-22,태성설치,,자사,,
강서B,우성 르보아,강서구 마곡동 793-6,,ACCT3-46,,CP내-사용설명서,자사,롯데기공,
강서B,밀레니엄프라자,양천구 신정동 323-17,,AAN2-14,오티스,2022년10월계약,자사,,
강서B,양지아파트,양천구 신정동 1148-9,,AETLT-18-36,오티스,,자사,,
강서B,목동파크아리온,양천구 목동 607-22,,AAN3-32,동양기전설치,,자사,,
강서B,유니아나,양천구 목동 907-18,,ACTT4-36,M,,자사,태성,
강서B,양천리버스타운,양천구 신월동 148-4,,MSE2D-28HIB,태성설치,하부턴/터치 비번-2580(3월변경),자사,,
강서B,골든캐슬,양천구 신월동 96-5,,AETLT-12,동양기전설치,정현 프로그램/전층 RV,자사,,
강서B,경원빌딩,양천구 목동 808-1,,AETLT1-19,J01113,외주/ NT,,,
강서B,힘찬병원,양천구 목동 404-3,,AETMT18-48,J00845,E-650,,,
강서B,쵸이랩,양천구 목동406-14,,ACT2-24, J11721,미래(릴형),,미래,
강서B,비지움,양천구 신정동 953-5,,AETLT-32,J01154,,,,
강서B,이펜하우스,양천구 신정동 783,,AETLT-40,J10337,외주/ NT,,,
강서B,목동제일여성병원,양천구 신정동 943-19,,AAN3-20,J11242,,,,
강서B,목동SJ라벨라 빌딩,양천구 신정동 323-6,,AETLT18-72,J11901,,,,
강서C,디에프 (FM),마포구 서교동 397-1,,AAN3-26,J10776,,,,
강서C, 초성 빌딩(FM),마포구 서교동 457-29,,ACTT-2-10, J11870,분리,,,
강서C,나비빌딩,마포구 서교동 367-5,,APZ4-26,J00836,미사용,,,
강서C,안고당,마포구 서교동 358-119,,AAN2-8,J00528,,,,
강서C,정명빌딩,마포구 서교동 364-26,,AEBMT18-18,J00817,E-650,,,
강서C,디자이너스,마포구 서교동 373-9,,ACT4-40,J10462,,,,
강서C,유남빌딩,마포구 서교동373-8,,ACTT3-F33, J11751,,,,
강서C,제우피스빌딩,마포구 서교동 395-15,,AANT3-14,J11180,하부턴테이블/경인/엔텍,,,
강서C,삼영무역,마포구 서교동 374-4,,AETLT09-30,M14934,에쿠스/RV2대,,,
강서C,금광빌딩,마포구 서교동 364-12,,AEBMT-19,J11635,(교환형)11월 LED교체,,,
강서C,신촌클리닉,마포구 신수동 66-2,,AETLT09-18,M01698,리모델링,,,
강서C,주하빌딩,마포구 신수동 34-20,,AANT2-10,J10180,,,,
강서C,아이스페이스,마포구 노고산동 57-46,,AEBMT18-36,J00606,E-600,,,
강서C,세진빌딩,마포구 합정동 366-3,,AAN2-12,J00737,,,,
강서C,송백빌딩,마포구 합정동 414-3,,AETLT09-18 x2,J10838,보드타입,,,
강서C,합정하이팍,마포구 합정동364-29,,AANT3-17,J11809,파프리카,,경인,
강서C,대성빌딩,마포구 공덕동 26-4,,AETMT18-42,J10910,E-650/ 보드타입,,,
강서C,TC5 하우징,마포구 연남동 247-7,,AANCT3-11, J11995,,,,
강서C,서교푸른숲,마포구 양화로11길 60,,AAN2-12,,타사설치/전기NT,자사,,
강서C,더 네스트,마포구 신공덕동 14-3,,AEBMT-59,J10268,싸이먼,자사,,
강서C,갑을명가,마포구 신공덕동 5-75/// 1-48,, ACT2-11/ACTT4-40,J10796/7,싸이먼,자사,,
강서C,미르빌딩,마포구 서교동395-179,,AAD3-14,롯데기공,무거운차량 입출고 에러 발생,ENK,롯데,자사
강서C,민족통일,영등포구 여의도동 13-24,,AANC4-22,J00547,,,,
강서C,V빌딩(구.신영빌딩별관),영등포구 여의도동 34-12,,ACT2-44/ACT2-22,M16716,,,,
강서C,DS라르오피스텔(대성),영등포구 여의도동 17-16,,ACTT4-F84-L2-L1, J11825,분리,,,
강서C,아인 (FM),용산구 원효로3가 277-36,,AAN-19,M12850,,,,
강서C,용성비즈텔,용산구 한강로2가 314-1,,ACT6-132,J00698,,,태창,엔텍
강서C,헤럴드,용산구 후암동 255-9,, AEBMT09-40,J10740,,,,
강서C,용산 센트렐포레,용산구 원효로2가 3-12,,AETLT18-64,J11916,,,,
강서C,현대하이엘 (FM),용산구 한강로2가 2-36,,ACT4-74,J00698,,자사,,
강서C,원효빌딩(리버스타),용산구 원효로4가 178-9,,AAN3-14,J10527,,자사,,
강서C,용산 큐브,용산구 문배동 24-4,,AETLT-78/ACTT3-40,J10465,외주/ NT,자사,,
강서C,용산 리브,용산구 문배동 10-3,,ACT5-50,롯데 제작,2017/7/1(2년계약),자사,,
강서C,영원무역만리동사옥,중구 만리동 2가 171,,AEBLT-32,J11435,보드,,,
강서C,서울역 디오빌,중구 만리동1가 62-7,,1호기 ACT2-32,,,자사,현대,
강서C,서울역 디오빌,중구 만리동1가 62-7,,2호기 ACT2-32,,,자사,태성,
강서C,호텔락,서대문구 창천동 20-37,,AAN-9,M12381,,,,
강서C,와이비엠,서대문구 창천동 29-75,,AEBMT09-42,J00873,외주,,,
강서C,엔트라리움 2,서대문구 대현동 101-11,,AEBLT18-74,J11785,(보드)20대사용 계약,,,
강서C,아리움1,서대문구 대현동 110-4,,AEBMT18-52,J11910,20대 사용 계약,,,
강서C,미래 씨티아이 (홍익사랑),서대문구 창천동 409 ,,AETL18-38 x2,,OTIS,자사(FM),OTIS,
강서C,명신,서대문구 창천동 57-20,,AMBL-26,,,자사,,
강서C,피델리아,서대문구 창천동 18-22,,ACTT3-27,J01044,,자사,,
강서C,SK브로드밴드사옥,서대문구 창천동 20-21,,경사PIT-6/단순2단체인,,명성호소장 010-3907-3131,태성,,
강서D,씨엔에스 (FM),영등포구 당산동 6가 346-2,,AETLT09-30,J10496,사용자비번-8800,,,
강서D,명지성모병원(FM),영등포구 대림동 709,,AETLT18-40,J11326,보드,,,
강서D,복지장례문화원,영등포구 대림동 706,,AETLT09-30,J11666,,,,
강서D,대림스마트건설빌딩,영등포구 대림동 1050-40,,AEBMT-46,J11638,,,,
강서D,88 월드타워,영등포구 대림동 706-1,,AETLT18-40,J11736,보드,,,
강서D,도림(청송) 빌딩,영등포구 도림동226-1,,AAN4-14,J01002,터치스크린함 비번 147,,,
강서D,하임오피스텔 2,영등포구 당산동 121-168,,AAN4-26,J10325,,,,
강서D,여의도 더 시그니엘,영등포동1가75-1,,AEBLT18-38,J11898,,,,
강서D,리버타워,영등포동2가 94-119,,AETLT18-34,M13100,리모델링,,,
강서D,현대팰리스,영등포동2가 28-138,,AANC2-16,M13786,보수 영업,,,
강서D,리치팰리스,영등포동2가 94-307,,AANCT4-30,J11886,,,,
강서D,필링크,영등포동3가 1,,ABLT-30,J10104,외주/ NT,,,
강서D,여의시티파크 A/ B동,영등포동3가 24-8,,AAN7-30*2,J11546/J11547,,,,
강서D,현대카드(영등포),영등포동4가 150,,ACT3-48,M17108,엔텍,,,
강서D,지울 빌딩,영등포동4가117-5,,AEBLT18-14,J11013,보드,,,
강서D,영등포디타워,영등포동4가 117-1,,AETLT18-26,J11767,,,,
강서D,리저브오피스텔,영등포동6가 100,,AEBMT09-16,M14902,,,,
강서D,여의리버파크,영등포7가94-61,,ACTT3-24,J11581,분리발주,,,
강서D,어울린(쉐어하우스),영등포구 양동2가6-2,,AETMT09-30,J11650,파프리카/전층RV,,,
강서D,파라다이스 뷰 ,영등포구 양동 3가 33-18,,AETMT18-14,J11747,보드,,,
강서D,양평한빛뉴스토리,영등포구 양평동5가 28,,AETMT18-36,J11642,보드,,,
강서D,풍전빌딩,영등포구 양동5가 20-3,,AANC3-14,J10661,,,,
강서D,당신의파트너,영등포구 양동6가 93-1,,AEBLT09-18,J11319,전층 RV. 외장-건축,,,
강서D,선유도더블파크투웨니퍼스트,영등포구 양동6가 94,,AETLT- 58,J11644,,,,
강서D,케이플러스,영등포구 문래동4가 10-4,,AAN3-8,J10148,,,,
강서D,문래 크라운팰리스,영등포구 문래동6가 34-1,,AETLT18-40,J11416,뉴엔지어링설치/보드,,,
강서D,문래 투웨니퍼스트,영등포구 문래동6가 29-1,,AETLT18-38,J11415,보드,,,
강서D,미라클시티오피스텔,영등포구 당산동2가 12-2,,AEBLT18-46, J11848,,,,
강서D,영등포리버빌오피스텔,영등포구 당산동6가347-6,,AETLT09-26, J11921,,,,
강서D,티타워,영등포구 신길동 101-7,,AETLT18-22,J00448,E-600,,,
강서D,프리가,영등포구 신길동 65-21,,AAN3-26,J10558,,,,
강서D,검지스캐슬,영등포구 신길동 69-28,,AEBMT18-32,J11698,보드,,,
강서D,한울 빌딩,영등포구 신길동160-37,,AEBLT18-30, J11773,파프리카(GA700),,,
강서D,보라매파크뷰,영등포구 신길동 4217,,ACT2-38,J10190,,,,
강서D,현대통신,영등포구 신길동 4273-12,,ACT5-45,J00900,,,,
강서D,오목교 투웨니퍼스트,영등포구 양평동2가 37-3,,AETLT18-48,J11191,보드/승용전용,자사,,
강서D,오목교디에이원파크,영등포구 양평동2가 43-11,,AETLT18-30,,경인/엔텍,자사,,
강서D,성광빌딩,영등포구 신도림동309-6,,AETLT18-52,,E-600,자사,,
강서D,세일빌딩,영등포구 신길동 103-10,,AETL-20,,전기-아이티에스,자사,,
강서D,에이앤디,영등포구 당산동6가 336-2,,AETLT18-30,J10015,E-650,자사,,
강서D,계룡오피스텔,영등포구 당산동121-162,,AAND2-10,타사,은성 오피스텔 옆,자사,,
강서D,조인 크로버,영등포구 당산동121-143,,MSM4R-30HIR,태성 ENG,에쿠스형 전단RV,자사,,
강서D,범영시티,영등포동2가 29-72,,SM2G-12HOC,태성 ENG,,자사,,
강서D,영등포오피스텔,영등포동2가 29-58,,SM3L-20HIR,태성 ENG,,자사,,
강서D,명화 오피스텔,영등포동2가 94-212,,SM2G-18HOC,태성 ENG,,자사,,
강서D,영등포다원(아크로조인),영등포동7가 94-299,,MSM4R-29HI,태성 ENG,,자사,,
강서D,미진오피스텔,영등포동7가 94-50,,ACT2-26,J11400,,자사,,
강서D,은석오피스텔,영등포동7가 94-57,,ACT5-64,J10070,,자사,,
강서D,유탑유블레스 대림,영등포구 대림동 1101-1,,ACT3-42,메닉스제작,파레트번호수정비번-21652165,ENK,메닉스,
강서D,유탑유블레스 당산,영등포구 당산동6가 336-4,,ACT3-24,롯데기공,,ENK,롯데,자사프로그램
강서D,진 아케이드 빌,영등포구 당산동 4가 32-78,,AANT3-26,오티스(엔텍),전층RV/ 도어비번 : 3812,ENK,오티스,엔텍
강서D,여의도의 아침,영등포구 영등포동 1가 29,,AANT2-14,메닉스제작,5호선 신길역3번출구쪽,ENK,메닉스,
이마트,정원오피스텔 (FM),은평구 신사동 21-12,,AETL-48,J00570,E-650,,,
이마트,내남빌딩,은평구 구산동 2-1,,AEBLT-32,J10101,외주,,,
이마트,유니온빌딩,은평구 대조동 198-4,,AETLT09-26,J00833,E-650,,,
이마트,디우아르떼빌A/B동,은평구 응암동323-8,,AETLT-26/AETLT-20,M13557,,,,
이마트,뉴월드애필리움,은평구 응암동 599-15,,AETLT-22,J11094,보드,,,
이마트,디우아르떼빌C동,은평구 응암동353-10,,AEBLT-34,M14458,,,,
이마트,디우아르떼 아파트,은평구 응암동 590-23,,AEBLT-36,M,동양기전(RV-16),,,
이마트,거장메카,은평구 역촌동 42-8,,AEBLT-30,M14428,경인/NT/,,,
이마트,리젠트,은평구 역촌동 36-17,,AETLT18-24, J11834,,,,
이마트,아임시티(다온렉스빌),은평구 녹번동160-18,,AEBMT18-17, J11821,보드타입 관리사 -위드,,,
이마트,봉암빌딩,은평구 녹번동 83-22,,AAN3-26,J01075,,,,
이마트,대일빌딩,은평구 녹번동 12-3,,AETLT-29,M13751,리모델링/ NT,,,
이마트,복지법인인덕원,은평구 진관동 산 104-8,,ACT2-40,J10928,,,,
이마트,더클래스,은평구 불광동13-17,,,J11516,관리사 -위드,,,
이마트,더팰리스,,,,J11689,,,,
이마트,메트로타워 (FM),은평구 음암동 600-9,,ACTT3-27,,,자사,,
이마트,N-CITY,은평구 음암동 96-19,,MSE2R-20HID,,태성 설치,자사,,
이마트,디우아르떼빌D동,은평구 음암동354-3,,AEBLT-26,,,자사,오티스,
이마트,라익빌딩,은평구 음암동 93-34,,,,,자사,롯데,
이마트,아우르미 오피스텔,은평구 음암동 125-11,,포크 22대,,,자사,오티스,
이마트,아이안빌(FM),은평구 대조동 4-18,,AANT4-18,J10423,,자사,,
이마트,미래하임,은평구 대조동 6-17,,AANT4-18,J10424,,자사,,
이마트,M.K 뷰,은평구 대조동 15-127,,AEBLT-32,,,자사,동양기전,탑텍
이마트,유진아이디움,은평구 대조동197-1,,ACCT3-54,J11558,미래,자사,,
이마트,이룸스페이스,은평구 증산동 163-10,,AETLT-18,M,,자사,,
이마트,마하나임,은평구 불광동 484-64,,AEBLT-36,,21-Nov,자사,동양기전,탑텍
이마트,서울여자간호대학,서대문구 홍은동 287-89,,AETMT18-19,J00897,E-650,자사,,
이마트,웨스트게이트,서대문구 충정로 70,,ACT2-36,,NPT코리아,자사,삼중,엔테크
이마트,서서울 농협,마포구 상암동1613,,AETLT-48/AAN3-32,M12834,,,,
이마트,효인빌딩,마포구 상암동4-2,,AETMT-16,J11098,보드 타입,,,
이마트,더퍼스트지더올림OT,마포구 성산동 591-6,,ACTT3-69,J11325,경인/30대 사용,자사,,
이마트,디지털프라자 [FM],고양시 일산서구 대화동 2206-2,,AETLT18-30,M12391,,,태창,엔텍
이마트,굿닥터스 빌딩,파주시 금촌동989-5,,AANT4-30,,AS 동방EL 031-942-3616,자사,,
이마트,파주디베뉴스타,파주시 야당동1044-2,,,,AS 동방EL 031-942-3616,자사,태성,
백화점,S. I 팰리스,강동구 천호동 163-15,,AEBLT18-50,,탑텍-전기/사용자비번-1004/프리셀,자사,동양기전,탑텍
백화점,성우스타팰리스4차,강동구 천호동 163-30,,AEBLT18-26,,2023년2월,자사,GYG(동원산전),탑텍
백화점,DYD오피스텔,강동구 천호동 191-22,,AEBLT18-26,,,자사,,
백화점,도고하임,강동구 길동 413 - 54,,AEBLT18-60,,,자사,,
백화점,벨솔레 오피스텔,강동구 방이동 41-8,,ACT4-116,,,자사,GYG(동원산전),자사프로그램
강원,현진빌딩,강릉시 솔올로 25,,AETLT09-40,J10452,싸이먼,,,
강원,빈폴타워,강릉시 금성로 62,,AETLT18-50,,,,,
강원,강릉동아프라자,강릉시 경강로 2110,,AETLT09-50*2,,,,,
강원,동아호텔,강릉시 경강로 2080,,AETLT18-30*2,,,,,
강원,주니어타운,강릉시 정원로 54,,AEBLT18-40,,,,,
강원,샘터 빌딩,강릉시 경강로 2062,,AETLT18-14,J10778,싸이먼,,,
강원,호텔더홍씨,강릉시 교동광장로 100번길 8,,AEBMT09-32,,,,,
강원,아모리움 14,강릉시 경강로 2326번길 10,,1호기:ACT-4-48,,,자사,,
강원,아모리움 14,강릉시 경강로 2326번길 10,,2호기:AEBMT18-68,J11257,싸이먼,자사,,
강원,아모리움 14,강릉시 경강로 2326번길 10,,3호기:ACT-4-48,,,,,
강원,파인시티호텔,강릉시 옥천로 62번길 13,,AETLT18-26,,,,,
강원,우리빌딩,강릉시 교동광장로 100번길 17-3,,AMR-14,,,,,
강원,성웅빌딩,강릉시 강릉대로 133,,AMR-14,,,,,
실패현장,유천푸르벨라2차,강릉시 선수촌로 63번길 18-15,,ACT18-4-55,,,계약해지,동양기전,자사프로그램
강원,유천푸르벨라1차,강릉시 선수촌로 64-18,,ACT09-4-76,,,자사,동양기전,
강원,프리마모텔,강릉시 하평1길 16-5,,AETLT18-30,,운휴 매달 점검,자사,,
강원,오아시스 빌딩,강릉시 솔올로 5번길 53,,다층 2단,,운휴 3달 점검,자사,,
강원,엘림빌딩,강릉시 솔올로 5번길 40,,퍼즐 3단,,운휴 매달 점검,자사,,
강원,올림피아 오피스텔,강릉시 사임당로 180 (유천동),,ACT-4-44 (횡식),,,자사,메닉스,
강원,올림피아 오피스텔,강릉시 사임당로 181 (유천동),,ACT-4-112(종식),,,자사,메닉스,
강원,반트헬스클럽,강릉시 솔올로5번길33,,다층3단직승입식X2,,,,,
강원,이끌린 스테이 오피스텔,원주시 천사로 10 (단계동 1115-2),,승강기식(포크타입),,오텍,,,
강원,KT학성빌딩,원주시 중앙로 189 (학성동),,AETLT-18-26,,E650,,,
강원,성지병원,원주시 원일로 22,,AETLT-09-26 승용,,,자사,,
강원,성지병원,원주시 원일로 22,,AETLT-09-20 RV,,,자사,,
강원,성지병원,원주시 원일로 22,,AEBMT09-26 RV,,22.8.1부 계약완료,자사,,
강원,두진 하트리움,원주시 천사로 189,,AEBLT-18-58,,운휴(3개월 1회 점검),자사,,
강원,아트스페이스(메가박스),원주시 서원대로 165-3,,AETLT-18-30-2,,,자사,,
강원,아트스페이스(메가박스),원주시 서원대로 165-3,,AETLT-18-30-1,,,자사,,
강원,경남빌딩,원주시 만대로 53,,다층 3단(직승입),,운휴(3개월 1회 점검),자사,,
강원,JD스퀘어,원주시 지정면 무릉로 15,,다층 3단(직승입),,운휴(3개월 1회 점검),자사,,
강원,삼성빌딩,원주시 장미공원길 43-10,,AEBLT18-16,,운휴(3개월 1회 점검),자사,,
강원,성지의료재단,원주시 원일로 2,,AEBMT18-50,,,자사,,
강원,두손빌딩,원주시 봉화로 12,,다층 3단(상부승입식),,22-10-1 운휴계약,자사,,
강원,케이앤제이빌딩,원주시 북원로 2235-8,,다층 2단(직접승입식),,운휴(3개월 1회 점검),자사,,
강원,정인빌딩,원주시 서원대로 180,,다층 2단,,,계약해지,,
강원,영플라자,태백시 황지로 171,,AETLT18-22,J00758,,,,
강원,보성빌딩,태백시 번영로 347,,승강기식(포크타입),,,자사,,
강원,카스텔로호텔,태백시 연지로 6,,AETLT18-40,,,자사,,
강원,속초교동블루핀아파트,속초시 교동로1길 17,,,,자동교환형 66대형 3기,자사,메닉스,자사프로그램
나라,잠실아레나,송파구 백제고분로21길 7,,다층(상부턴),,,자사,롯데,자사프로그램
나라,H&S타워,강남구 선릉로 703,,다층,,,자사,롯데,자사프로그램
검사대행,영풍오피스텔,영등포구 버드나루로17길 10,,,,검사대행,,,
검사대행,와우쇼핑몰,노원구 노해로 507,,,,검사대행,,,
,우장산 투웨니퍼스트,강서구 화곡동 72-3외2필지,,AETLT-54,J11222,싸이먼,,,
,CS TOWER,의정부시 녹양동 412-6,,AEBLT-38,J10404J01,싸이먼,,,
미계약,코키아빌딩(파주운정),파주시 목동동 937-1,,ACTT3-F60-L2,J11770,분리-2021년6월24일 QC,,,
미계약,장한평 휴락 파크뷰,성동구 용답동 238-5,,AEBLT09-60*2,J11826,SH매각-2021년10월26일 QC,,,
미계약,리치스페이스,은평구 응암동 116-12 (응암로 299),,AEBMT18-32,J11835,보드 -2021년10월27일 QC,,,
실패현장,한빛뉴스토리(FM),강서구 등촌동 683-1,,,,관리사건으로해지(보성),,,
실패현장,의정부공간라움,의정부시 의정부동 98-4,,,,관리사건으로해지(삼우),,,
실패현장,순영타워,의정부시 의정부동136-1,,,,관리사건으로해지(삼우),,,
실패현장,동도센트리움,강서구 화곡동 310-2,,,,관리사건으로 해지,,,
실패현장,P-타워,성동구 성수동2가 325-17,,,,엘리베이터건으로 본사 해지,,,
실패현장,구로파크빌,구로구 구로동 108,,,,미사용으로 현장 해지,,,
실패현장,올림피아(경남빌딩),서대문구 창천동 53-3,,AMBL-15,J00296,계약중지현장,,,
실패현장,제네스타워,강북구 수유동 48-1,,AEBLT-64,J10270,싸이먼/탑원,,,
실패현장,시흥와이즈,금천구 시흥동 882-61,,ACT7-98,J10427,,,,
실패현장,다솜시티빌,관악구 신림동 1418-28,,AANCT4-22, J11895,전환 실패,,,
실패현장,솔렌시아 6,동대문구 장안동 432-12,,AANCT3-26,J11816,"전환실패,엘지파킹",,,
실패현장,아리움2,서대문구 대현동 110-10,,AEBMT18-56, J11860,"2021년3월12일 만료, 미사용",,,
실패현장,원흥퍼스트푸르지오,고양시 덕양구 도내동 950 ,,ACTT3-111-L2, J11711,분리/태민엔지어링,,,
실패현장,수유 어반빌리움,강북구 수유동 92-6,,AEBMT18-74*2, J11787,신우 유비코스,,,
실패현장,리버팰리스,홍 천,,, J11807,11월08일 QC,,,
실패현장,춘천프라자약국,춘 천,,, J11846,무상 만료,,,
실패현장,금강리빙스텔,중랑구 신내동 646,,APZ,,10월30일 만료,,,
실패현장,청운빌딩,중구 신당동 290-50,,,,4월 25일  해지.리모델링,,,
실패현장,씨모어주상복합,용산구 원효로 2가 92-2,,ACTT2-27,J11871,11월21일 만료.저가실패,,,
실패현장,아이안아파트,은평구 대조동 9-25,,AAD5-18,J10572,2022년9월해지/보영파킹,,,
실패현장,메리골드,마포구 서교동 371-10,,AETLT18-52 x2,,,,,
실패현장,시흥와이즈,금천구 시흥동 882-61,,ACT7-98,J10427,,,,
실패현장,글로리아타워,동대문구 신설동 98-30,,AETMT18-58,J11433,새성파킹,,,
실패현장,메종드로제,강서구 화곡동926-3,,ACTT4-40,J11517,새성파킹,,미래,
실패현장,웨스트원 OT,은평구 응암동109-2,,AETLT18-32,J11705,보드-새성파킹,,,
실패현장,리오팰리스,영등포구 당산동 6가 121-81,,ACT4-44,J10760,새성파킹,,,
실패현장,아지오피스텔,광진구 중곡동 648-14,,AEBMT18-48,J10788,싸이먼-새성파킹,,,
실패현장,문래 어반하우스,영등포구 문래동3가 82-17,,AETLT18-20,J11314,새성파킹,,,
실패현장,양평 어반스테이,영등포구 양평동2가22-7,,AETLT18-16,M17672,전층RV-새성파킹,,,
실패현장,제중요양병원,구로구 구로동 산1-3,,ACTT3-57,J11273,RV호출형-2018년 1월/지엘,,,
실패현장,GM VALLEY,강서구 화곡동 899-27,,AANT4-34,J11198,그랜져-2017-09-01/승우엘리텍/보성,,미래,ITS
실패현장,글로벌MJ오피스텔(화곡),강서구 화곡동981-3,,AEBMT-32,J11681,보드-11월26일 만료 승우엘리텍,,,
실패현장,화곡동 레몬트리,강서구 화곡동24-62,,AANC4-26,J11626,에쿠스-승우엘리텍,,,
실패현장,글로벌MJ (영등포),영등포구 영등포동4가147-5,,AANT4-18,J11670,2021년1월29일 만료승우엘리텍,,,
실패현장,거마GM밸리,강서구 등촌동 656-17,,AANCT7-30,M15006,2019년7월29일만료/승우엘리텍/대덕,,태창,
실패현장,엔에스파크,강서구 화곡동 1076-9,,AANCT3-26,J11312,2018년 2월/태민엔지어링,,,
실패현장,모나리자재활병원,강서구 염창동252-15,,ACT2-22,J11536,태민엔지어링,,,엔텍
실패현장,중구복지센터,중구 신당2동 160-23,,AMTLT18-39x2,M11711,엘지파킹.입찰,,,
실패현장,라르 플레이스,도봉구 창동 749-15,,AETMT18-56*2,J11528,싸이먼/엘지파킹시스템-삼우,,,
실패현장,자양오피스텔,광진구 자양동 767-4,,AETM-56,J00466,E-600/엘지파킹,,,
실패현장,논현빌딩,강남구 삼성동 4가 336,,AAN4-30,J00947,2007-11-01 해지,,,
실패현장,P-TOWER,성동구 성수동2가 325-17,,AANT2-12,J11066,2021년7월30해지,,경신-대성,
실패현장,신영 O/P,서대문구 홍은동 427,,AETLT-38,J10367,타사,,,
실패현장,자전거주차장,영등포구 영등포역 4번 출구,,ABCT8-144,M12571,타사,,,
실패현장,해운 빌딩,영등포구 여의도동 14-34,,AEBMT09-50,M,타사,,,
실패현장,세기프라자,동대문구 답십리동 198- 8,,ACTT-20,,2021년4월30일 해지,,,
실패현장,라코지스테이(가족호텔),중랑구 상봉동 128-40,,AAN4-14,J11474,타사,,뉴엔지어링,
실패현장,힐링하임,관악구 봉천동 43-4,,APZ3-5 ,J10951,2021.8.31 해지,,,
실패현장,에이스테크노타워,영등포구 양평동3가 40-2,,AEBMT18-38,M18290,9월22일 만료/ 태민,,태창,
실패현장,동진 빌딩,관악구 봉천동 32-8,,ACTT4-80,M,11월 3일 만료 영원오토,,태성,
실패현장,마곡JM팰리스,강서구 방화동 274-2,,,,,,,
실패현장,청파오피스텔(다올),용산구 청파동 3가 80-6,,AEBMT-16/AEBM-76,J11565J2/J1,보성쓰리엠,,미래,
실패현장,다올노블리움(신촌),마포구 노고산동 1-25,,AANT4-34,J11049,보성쓰리엠,,,
실패현장,남광하이빌,성북구 하월곡동 90-120,,AAN4-22,J10984,2016-06-01/AJ매닉스,,,
실패현장,청솔아파트 B동,동대문구 장안동 3372-16,,AAND4-22,,AJ매닉스,,,
실패현장,청솔아파트 A동,동대문구 장안동 372-9,,AAND4-14,J10803,탑원엔지어링,,,
실패현장,장안 아르떼하임,동대문구 장안동 372-12,,AANCT-34,J11495,탑원엔지어링,,,
실패현장,샤론인텔리안,동대문구 장안동 417-2,,AANCT3-20,J10980,탑원엔지어링,,,
실패현장,혜민병원,광진구 자양동 627-3,,AETMT18-30,J01051,보영 파킹,,,
실패현장,수성 렉스빌,성북구 정릉동 147-4,,AEBMT18-16,J11792,2021년8월14일 만료/금강 중공업,,경인,
실패현장,솔하임 2차,종로구 숭인동 296-19,,AANT6-32,경인설치,인정피에스2021.6.30해지,,,
